"Date_Time","Time","Sensor","Count"
2017-11-22 12:00:00,12,"Bourke Street Mall (North)",3765
2017-11-22 12:00:00,12,"Melbourne Central",2114
2017-11-22 12:00:00,12,"Southbank",3605
2017-11-22 13:00:00,13,"Bourke Street Mall (North)",4001
2017-11-22 13:00:00,13,"Melbourne Central",2378
2017-11-22 13:00:00,13,"Southbank",3415
2017-11-22 14:00:00,14,"Bourke Street Mall (North)",3156
2017-11-22 14:00:00,14,"Melbourne Central",2137
2017-11-22 14:00:00,14,"Southbank",2333
2017-11-22 15:00:00,15,"Bourke Street Mall (North)",2918
2017-11-22 15:00:00,15,"Melbourne Central",1930
2017-11-22 15:00:00,15,"Southbank",2106
2017-11-22 16:00:00,16,"Bourke Street Mall (North)",2992
2017-11-22 16:00:00,16,"Melbourne Central",2195
2017-11-22 16:00:00,16,"Southbank",2922
2017-11-22 17:00:00,17,"Bourke Street Mall (North)",3473
2017-11-22 17:00:00,17,"Melbourne Central",2600
2017-11-22 17:00:00,17,"Southbank",4421
2017-11-22 18:00:00,18,"Bourke Street Mall (North)",2982
2017-11-22 18:00:00,18,"Melbourne Central",2496
2017-11-22 18:00:00,18,"Southbank",3734
2017-11-22 19:00:00,19,"Bourke Street Mall (North)",2047
2017-11-22 19:00:00,19,"Melbourne Central",2442
2017-11-22 19:00:00,19,"Southbank",2811
2017-11-22 20:00:00,20,"Bourke Street Mall (North)",1242
2017-11-22 20:00:00,20,"Melbourne Central",2212
2017-11-22 20:00:00,20,"Southbank",2587
2017-11-22 21:00:00,21,"Bourke Street Mall (North)",1125
2017-11-22 21:00:00,21,"Melbourne Central",1819
2017-11-22 21:00:00,21,"Southbank",2287
2017-11-22 22:00:00,22,"Bourke Street Mall (North)",658
2017-11-22 22:00:00,22,"Melbourne Central",1534
2017-11-22 22:00:00,22,"Southbank",1699
2017-11-22 23:00:00,23,"Bourke Street Mall (North)",271
2017-11-22 23:00:00,23,"Melbourne Central",789
2017-11-22 23:00:00,23,"Southbank",744
2017-11-23 00:00:00,0,"Bourke Street Mall (North)",134
2017-11-23 00:00:00,0,"Melbourne Central",355
2017-11-23 00:00:00,0,"Southbank",265
2017-11-23 01:00:00,1,"Bourke Street Mall (North)",70
2017-11-23 01:00:00,1,"Melbourne Central",165
2017-11-23 01:00:00,1,"Southbank",142
2017-11-23 02:00:00,2,"Bourke Street Mall (North)",32
2017-11-23 02:00:00,2,"Melbourne Central",76
2017-11-23 02:00:00,2,"Southbank",58
2017-11-23 03:00:00,3,"Bourke Street Mall (North)",27
2017-11-23 03:00:00,3,"Melbourne Central",77
2017-11-23 03:00:00,3,"Southbank",38
2017-11-23 04:00:00,4,"Bourke Street Mall (North)",23
2017-11-23 04:00:00,4,"Melbourne Central",38
2017-11-23 04:00:00,4,"Southbank",32
2017-11-23 05:00:00,5,"Bourke Street Mall (North)",59
2017-11-23 05:00:00,5,"Melbourne Central",81
2017-11-23 05:00:00,5,"Southbank",174
2017-11-23 06:00:00,6,"Bourke Street Mall (North)",159
2017-11-23 06:00:00,6,"Melbourne Central",249
2017-11-23 06:00:00,6,"Southbank",970
2017-11-23 07:00:00,7,"Bourke Street Mall (North)",420
2017-11-23 07:00:00,7,"Melbourne Central",470
2017-11-23 07:00:00,7,"Southbank",1966
2017-11-23 08:00:00,8,"Bourke Street Mall (North)",1097
2017-11-23 08:00:00,8,"Melbourne Central",879
2017-11-23 08:00:00,8,"Southbank",3955
2017-11-23 09:00:00,9,"Bourke Street Mall (North)",1004
2017-11-23 09:00:00,9,"Melbourne Central",773
2017-11-23 09:00:00,9,"Southbank",2199
2017-11-23 10:00:00,10,"Bourke Street Mall (North)",1643
2017-11-23 10:00:00,10,"Melbourne Central",980
2017-11-23 10:00:00,10,"Southbank",1491
2017-11-23 11:00:00,11,"Bourke Street Mall (North)",2173
2017-11-23 11:00:00,11,"Melbourne Central",1382
2017-11-23 11:00:00,11,"Southbank",1746
2017-11-23 12:00:00,12,"Bourke Street Mall (North)",3514
2017-11-23 12:00:00,12,"Melbourne Central",2144
2017-11-23 12:00:00,12,"Southbank",3453
2017-11-23 13:00:00,13,"Bourke Street Mall (North)",3512
2017-11-23 13:00:00,13,"Melbourne Central",2340
2017-11-23 13:00:00,13,"Southbank",3281
2017-11-23 14:00:00,14,"Bourke Street Mall (North)",2788
2017-11-23 14:00:00,14,"Melbourne Central",2382
2017-11-23 14:00:00,14,"Southbank",2197
2017-11-23 15:00:00,15,"Bourke Street Mall (North)",2464
2017-11-23 15:00:00,15,"Melbourne Central",2246
2017-11-23 15:00:00,15,"Southbank",2163
2017-11-23 16:00:00,16,"Bourke Street Mall (North)",2450
2017-11-23 16:00:00,16,"Melbourne Central",2072
2017-11-23 16:00:00,16,"Southbank",2795
2017-11-23 17:00:00,17,"Bourke Street Mall (North)",3079
2017-11-23 17:00:00,17,"Melbourne Central",2651
2017-11-23 17:00:00,17,"Southbank",4656
2017-11-23 18:00:00,18,"Bourke Street Mall (North)",2837
2017-11-23 18:00:00,18,"Melbourne Central",2521
2017-11-23 18:00:00,18,"Southbank",3921
2017-11-23 19:00:00,19,"Bourke Street Mall (North)",2218
2017-11-23 19:00:00,19,"Melbourne Central",1690
2017-11-23 19:00:00,19,"Southbank",2527
2017-11-23 20:00:00,20,"Bourke Street Mall (North)",1766
2017-11-23 20:00:00,20,"Melbourne Central",1829
2017-11-23 20:00:00,20,"Southbank",1969
2017-11-23 21:00:00,21,"Bourke Street Mall (North)",1114
2017-11-23 21:00:00,21,"Melbourne Central",1933
2017-11-23 21:00:00,21,"Southbank",1865
2017-11-23 22:00:00,22,"Bourke Street Mall (North)",813
2017-11-23 22:00:00,22,"Melbourne Central",1393
2017-11-23 22:00:00,22,"Southbank",1356
2017-11-23 23:00:00,23,"Bourke Street Mall (North)",243
2017-11-23 23:00:00,23,"Melbourne Central",883
2017-11-23 23:00:00,23,"Southbank",703
2017-11-24 00:00:00,0,"Bourke Street Mall (North)",160
2017-11-24 00:00:00,0,"Melbourne Central",459
2017-11-24 00:00:00,0,"Southbank",269
2017-11-24 01:00:00,1,"Bourke Street Mall (North)",85
2017-11-24 01:00:00,1,"Melbourne Central",297
2017-11-24 01:00:00,1,"Southbank",137
2017-11-24 02:00:00,2,"Bourke Street Mall (North)",96
2017-11-24 02:00:00,2,"Melbourne Central",187
2017-11-24 02:00:00,2,"Southbank",59
2017-11-24 03:00:00,3,"Bourke Street Mall (North)",55
2017-11-24 03:00:00,3,"Melbourne Central",160
2017-11-24 03:00:00,3,"Southbank",66
2017-11-24 04:00:00,4,"Bourke Street Mall (North)",37
2017-11-24 04:00:00,4,"Melbourne Central",79
2017-11-24 04:00:00,4,"Southbank",89
2017-11-24 05:00:00,5,"Bourke Street Mall (North)",32
2017-11-24 05:00:00,5,"Melbourne Central",101
2017-11-24 05:00:00,5,"Southbank",172
2017-11-24 06:00:00,6,"Bourke Street Mall (North)",117
2017-11-24 06:00:00,6,"Melbourne Central",199
2017-11-24 06:00:00,6,"Southbank",939
2017-11-24 07:00:00,7,"Bourke Street Mall (North)",418
2017-11-24 07:00:00,7,"Melbourne Central",369
2017-11-24 07:00:00,7,"Southbank",1835
2017-11-24 08:00:00,8,"Bourke Street Mall (North)",1155
2017-11-24 08:00:00,8,"Melbourne Central",862
2017-11-24 08:00:00,8,"Southbank",3741
2017-11-24 09:00:00,9,"Bourke Street Mall (North)",1324
2017-11-24 09:00:00,9,"Melbourne Central",891
2017-11-24 09:00:00,9,"Southbank",2135
2017-11-24 10:00:00,10,"Bourke Street Mall (North)",2046
2017-11-24 10:00:00,10,"Melbourne Central",1214
2017-11-24 10:00:00,10,"Southbank",1648
2017-11-24 11:00:00,11,"Bourke Street Mall (North)",2827
2017-11-24 11:00:00,11,"Melbourne Central",1525
2017-11-24 11:00:00,11,"Southbank",2046
2017-11-24 12:00:00,12,"Bourke Street Mall (North)",3785
2017-11-24 12:00:00,12,"Melbourne Central",2500
2017-11-24 12:00:00,12,"Southbank",3743
2017-11-24 13:00:00,13,"Bourke Street Mall (North)",3848
2017-11-24 13:00:00,13,"Melbourne Central",2748
2017-11-24 13:00:00,13,"Southbank",3477
2017-11-24 14:00:00,14,"Bourke Street Mall (North)",3298
2017-11-24 14:00:00,14,"Melbourne Central",2465
2017-11-24 14:00:00,14,"Southbank",2560
2017-11-24 15:00:00,15,"Bourke Street Mall (North)",3074
2017-11-24 15:00:00,15,"Melbourne Central",2457
2017-11-24 15:00:00,15,"Southbank",2826
2017-11-24 16:00:00,16,"Bourke Street Mall (North)",3268
2017-11-24 16:00:00,16,"Melbourne Central",2804
2017-11-24 16:00:00,16,"Southbank",3299
2017-11-24 17:00:00,17,"Bourke Street Mall (North)",4424
2017-11-24 17:00:00,17,"Melbourne Central",3465
2017-11-24 17:00:00,17,"Southbank",4745
2017-11-24 18:00:00,18,"Bourke Street Mall (North)",3812
2017-11-24 18:00:00,18,"Melbourne Central",4416
2017-11-24 18:00:00,18,"Southbank",4560
2017-11-24 19:00:00,19,"Bourke Street Mall (North)",3548
2017-11-24 19:00:00,19,"Melbourne Central",3500
2017-11-24 19:00:00,19,"Southbank",4368
2017-11-24 20:00:00,20,"Bourke Street Mall (North)",3111
2017-11-24 20:00:00,20,"Melbourne Central",2878
2017-11-24 20:00:00,20,"Southbank",3131
2017-11-24 21:00:00,21,"Bourke Street Mall (North)",2137
2017-11-24 21:00:00,21,"Melbourne Central",2879
2017-11-24 21:00:00,21,"Southbank",2711
2017-11-24 22:00:00,22,"Bourke Street Mall (North)",1020
2017-11-24 22:00:00,22,"Melbourne Central",2014
2017-11-24 22:00:00,22,"Southbank",2432
2017-11-24 23:00:00,23,"Bourke Street Mall (North)",651
2017-11-24 23:00:00,23,"Melbourne Central",1475
2017-11-24 23:00:00,23,"Southbank",1508
2017-11-25 00:00:00,0,"Bourke Street Mall (North)",323
2017-11-25 00:00:00,0,"Melbourne Central",961
2017-11-25 00:00:00,0,"Southbank",966
2017-11-25 01:00:00,1,"Bourke Street Mall (North)",226
2017-11-25 01:00:00,1,"Melbourne Central",781
2017-11-25 01:00:00,1,"Southbank",468
2017-11-25 02:00:00,2,"Bourke Street Mall (North)",124
2017-11-25 02:00:00,2,"Melbourne Central",415
2017-11-25 02:00:00,2,"Southbank",225
2017-11-25 03:00:00,3,"Bourke Street Mall (North)",75
2017-11-25 03:00:00,3,"Melbourne Central",316
2017-11-25 03:00:00,3,"Southbank",151
2017-11-25 04:00:00,4,"Bourke Street Mall (North)",30
2017-11-25 04:00:00,4,"Melbourne Central",137
2017-11-25 04:00:00,4,"Southbank",113
2017-11-25 05:00:00,5,"Bourke Street Mall (North)",45
2017-11-25 05:00:00,5,"Melbourne Central",103
2017-11-25 05:00:00,5,"Southbank",101
2017-11-25 06:00:00,6,"Bourke Street Mall (North)",86
2017-11-25 06:00:00,6,"Melbourne Central",129
2017-11-25 06:00:00,6,"Southbank",345
2017-11-25 07:00:00,7,"Bourke Street Mall (North)",193
2017-11-25 07:00:00,7,"Melbourne Central",247
2017-11-25 07:00:00,7,"Southbank",621
2017-11-25 08:00:00,8,"Bourke Street Mall (North)",450
2017-11-25 08:00:00,8,"Melbourne Central",370
2017-11-25 08:00:00,8,"Southbank",980
2017-11-25 09:00:00,9,"Bourke Street Mall (North)",1041
2017-11-25 09:00:00,9,"Melbourne Central",598
2017-11-25 09:00:00,9,"Southbank",1419
2017-11-25 10:00:00,10,"Bourke Street Mall (North)",1677
2017-11-25 10:00:00,10,"Melbourne Central",890
2017-11-25 10:00:00,10,"Southbank",1884
2017-11-25 11:00:00,11,"Bourke Street Mall (North)",2435
2017-11-25 11:00:00,11,"Melbourne Central",1453
2017-11-25 11:00:00,11,"Southbank",2477
2017-11-25 12:00:00,12,"Bourke Street Mall (North)",2644
2017-11-25 12:00:00,12,"Melbourne Central",2055
2017-11-25 12:00:00,12,"Southbank",2380
2017-11-25 13:00:00,13,"Bourke Street Mall (North)",2708
2017-11-25 13:00:00,13,"Melbourne Central",2518
2017-11-25 13:00:00,13,"Southbank",2816
2017-11-25 14:00:00,14,"Bourke Street Mall (North)",2896
2017-11-25 14:00:00,14,"Melbourne Central",2428
2017-11-25 14:00:00,14,"Southbank",2670
2017-11-25 15:00:00,15,"Bourke Street Mall (North)",2619
2017-11-25 15:00:00,15,"Melbourne Central",2501
2017-11-25 15:00:00,15,"Southbank",2767
2017-11-25 16:00:00,16,"Bourke Street Mall (North)",2455
2017-11-25 16:00:00,16,"Melbourne Central",2473
2017-11-25 16:00:00,16,"Southbank",3033
2017-11-25 17:00:00,17,"Bourke Street Mall (North)",2374
2017-11-25 17:00:00,17,"Melbourne Central",2463
2017-11-25 17:00:00,17,"Southbank",3503
2017-11-25 18:00:00,18,"Bourke Street Mall (North)",2309
2017-11-25 18:00:00,18,"Melbourne Central",2624
2017-11-25 18:00:00,18,"Southbank",3871
2017-11-25 19:00:00,19,"Bourke Street Mall (North)",2260
2017-11-25 19:00:00,19,"Melbourne Central",2594
2017-11-25 19:00:00,19,"Southbank",4162
2017-11-25 20:00:00,20,"Bourke Street Mall (North)",1877
2017-11-25 20:00:00,20,"Melbourne Central",2481
2017-11-25 20:00:00,20,"Southbank",4088
2017-11-25 21:00:00,21,"Bourke Street Mall (North)",1429
2017-11-25 21:00:00,21,"Melbourne Central",2311
2017-11-25 21:00:00,21,"Southbank",3239
2017-11-25 22:00:00,22,"Bourke Street Mall (North)",1013
2017-11-25 22:00:00,22,"Melbourne Central",1791
2017-11-25 22:00:00,22,"Southbank",2477
2017-11-25 23:00:00,23,"Bourke Street Mall (North)",583
2017-11-25 23:00:00,23,"Melbourne Central",1319
2017-11-25 23:00:00,23,"Southbank",1484
2017-11-26 00:00:00,0,"Bourke Street Mall (North)",362
2017-11-26 00:00:00,0,"Melbourne Central",905
2017-11-26 00:00:00,0,"Southbank",1026
2017-11-26 01:00:00,1,"Bourke Street Mall (North)",257
2017-11-26 01:00:00,1,"Melbourne Central",679
2017-11-26 01:00:00,1,"Southbank",685
2017-11-26 02:00:00,2,"Bourke Street Mall (North)",168
2017-11-26 02:00:00,2,"Melbourne Central",486
2017-11-26 02:00:00,2,"Southbank",325
2017-11-26 03:00:00,3,"Bourke Street Mall (North)",115
2017-11-26 03:00:00,3,"Melbourne Central",349
2017-11-26 03:00:00,3,"Southbank",152
2017-11-26 04:00:00,4,"Bourke Street Mall (North)",88
2017-11-26 04:00:00,4,"Melbourne Central",132
2017-11-26 04:00:00,4,"Southbank",110
2017-11-26 05:00:00,5,"Bourke Street Mall (North)",70
2017-11-26 05:00:00,5,"Melbourne Central",89
2017-11-26 05:00:00,5,"Southbank",77
2017-11-26 06:00:00,6,"Bourke Street Mall (North)",56
2017-11-26 06:00:00,6,"Melbourne Central",93
2017-11-26 06:00:00,6,"Southbank",154
2017-11-26 07:00:00,7,"Bourke Street Mall (North)",116
2017-11-26 07:00:00,7,"Melbourne Central",147
2017-11-26 07:00:00,7,"Southbank",336
2017-11-26 08:00:00,8,"Bourke Street Mall (North)",256
2017-11-26 08:00:00,8,"Melbourne Central",315
2017-11-26 08:00:00,8,"Southbank",684
2017-11-26 09:00:00,9,"Bourke Street Mall (North)",961
2017-11-26 09:00:00,9,"Melbourne Central",429
2017-11-26 09:00:00,9,"Southbank",1019
2017-11-26 10:00:00,10,"Bourke Street Mall (North)",1615
2017-11-26 10:00:00,10,"Melbourne Central",732
2017-11-26 10:00:00,10,"Southbank",1369
2017-11-26 11:00:00,11,"Bourke Street Mall (North)",1827
2017-11-26 11:00:00,11,"Melbourne Central",1491
2017-11-26 11:00:00,11,"Southbank",2072
2017-11-26 12:00:00,12,"Bourke Street Mall (North)",2612
2017-11-26 12:00:00,12,"Melbourne Central",2197
2017-11-26 12:00:00,12,"Southbank",2437
2017-11-26 13:00:00,13,"Bourke Street Mall (North)",3058
2017-11-26 13:00:00,13,"Melbourne Central",2382
2017-11-26 13:00:00,13,"Southbank",2206
2017-11-26 14:00:00,14,"Bourke Street Mall (North)",3277
2017-11-26 14:00:00,14,"Melbourne Central",2313
2017-11-26 14:00:00,14,"Southbank",2598
2017-11-26 15:00:00,15,"Bourke Street Mall (North)",3473
2017-11-26 15:00:00,15,"Melbourne Central",2477
2017-11-26 15:00:00,15,"Southbank",2851
2017-11-26 16:00:00,16,"Bourke Street Mall (North)",3482
2017-11-26 16:00:00,16,"Melbourne Central",2414
2017-11-26 16:00:00,16,"Southbank",3061
2017-11-26 17:00:00,17,"Bourke Street Mall (North)",3034
2017-11-26 17:00:00,17,"Melbourne Central",2307
2017-11-26 17:00:00,17,"Southbank",3189
2017-11-26 18:00:00,18,"Bourke Street Mall (North)",2422
2017-11-26 18:00:00,18,"Melbourne Central",2140
2017-11-26 18:00:00,18,"Southbank",2936
2017-11-26 19:00:00,19,"Bourke Street Mall (North)",1644
2017-11-26 19:00:00,19,"Melbourne Central",2013
2017-11-26 19:00:00,19,"Southbank",2950
2017-11-26 20:00:00,20,"Bourke Street Mall (North)",854
2017-11-26 20:00:00,20,"Melbourne Central",1911
2017-11-26 20:00:00,20,"Southbank",2484
2017-11-26 21:00:00,21,"Bourke Street Mall (North)",635
2017-11-26 21:00:00,21,"Melbourne Central",1423
2017-11-26 21:00:00,21,"Southbank",1713
2017-11-26 22:00:00,22,"Bourke Street Mall (North)",324
2017-11-26 22:00:00,22,"Melbourne Central",982
2017-11-26 22:00:00,22,"Southbank",1334
2017-11-26 23:00:00,23,"Bourke Street Mall (North)",224
2017-11-26 23:00:00,23,"Melbourne Central",618
2017-11-26 23:00:00,23,"Southbank",566
2017-11-27 00:00:00,0,"Bourke Street Mall (North)",58
2017-11-27 00:00:00,0,"Melbourne Central",317
2017-11-27 00:00:00,0,"Southbank",232
2017-11-27 01:00:00,1,"Bourke Street Mall (North)",57
2017-11-27 01:00:00,1,"Melbourne Central",183
2017-11-27 01:00:00,1,"Southbank",102
2017-11-27 02:00:00,2,"Bourke Street Mall (North)",7
2017-11-27 02:00:00,2,"Melbourne Central",62
2017-11-27 02:00:00,2,"Southbank",40
2017-11-27 03:00:00,3,"Bourke Street Mall (North)",26
2017-11-27 03:00:00,3,"Melbourne Central",39
2017-11-27 03:00:00,3,"Southbank",40
2017-11-27 04:00:00,4,"Bourke Street Mall (North)",26
2017-11-27 04:00:00,4,"Melbourne Central",37
2017-11-27 04:00:00,4,"Southbank",32
2017-11-27 05:00:00,5,"Bourke Street Mall (North)",46
2017-11-27 05:00:00,5,"Melbourne Central",93
2017-11-27 05:00:00,5,"Southbank",154
2017-11-27 06:00:00,6,"Bourke Street Mall (North)",111
2017-11-27 06:00:00,6,"Melbourne Central",168
2017-11-27 06:00:00,6,"Southbank",803
2017-11-27 07:00:00,7,"Bourke Street Mall (North)",365
2017-11-27 07:00:00,7,"Melbourne Central",329
2017-11-27 07:00:00,7,"Southbank",1633
2017-11-27 08:00:00,8,"Bourke Street Mall (North)",915
2017-11-27 08:00:00,8,"Melbourne Central",724
2017-11-27 08:00:00,8,"Southbank",3602
2017-11-27 09:00:00,9,"Bourke Street Mall (North)",1034
2017-11-27 09:00:00,9,"Melbourne Central",778
2017-11-27 09:00:00,9,"Southbank",2113
2017-11-27 10:00:00,10,"Bourke Street Mall (North)",1664
2017-11-27 10:00:00,10,"Melbourne Central",1061
2017-11-27 10:00:00,10,"Southbank",1515
2017-11-27 11:00:00,11,"Bourke Street Mall (North)",2137
2017-11-27 11:00:00,11,"Melbourne Central",1371
2017-11-27 11:00:00,11,"Southbank",1853
2017-11-27 12:00:00,12,"Bourke Street Mall (North)",2922
2017-11-27 12:00:00,12,"Melbourne Central",2314
2017-11-27 12:00:00,12,"Southbank",3412
2017-11-27 13:00:00,13,"Bourke Street Mall (North)",3228
2017-11-27 13:00:00,13,"Melbourne Central",2440
2017-11-27 13:00:00,13,"Southbank",3490
2017-11-27 14:00:00,14,"Bourke Street Mall (North)",3089
2017-11-27 14:00:00,14,"Melbourne Central",2136
2017-11-27 14:00:00,14,"Southbank",2649
2017-11-27 15:00:00,15,"Bourke Street Mall (North)",3167
2017-11-27 15:00:00,15,"Melbourne Central",2188
2017-11-27 15:00:00,15,"Southbank",2659
2017-11-27 16:00:00,16,"Bourke Street Mall (North)",2902
2017-11-27 16:00:00,16,"Melbourne Central",2311
2017-11-27 16:00:00,16,"Southbank",3291
2017-11-27 17:00:00,17,"Bourke Street Mall (North)",3488
2017-11-27 17:00:00,17,"Melbourne Central",2602
2017-11-27 17:00:00,17,"Southbank",4765
2017-11-27 18:00:00,18,"Bourke Street Mall (North)",2695
2017-11-27 18:00:00,18,"Melbourne Central",2384
2017-11-27 18:00:00,18,"Southbank",3927
2017-11-27 19:00:00,19,"Bourke Street Mall (North)",1809
2017-11-27 19:00:00,19,"Melbourne Central",2152
2017-11-27 19:00:00,19,"Southbank",2783
2017-11-27 20:00:00,20,"Bourke Street Mall (North)",1146
2017-11-27 20:00:00,20,"Melbourne Central",1932
2017-11-27 20:00:00,20,"Southbank",2231
2017-11-27 21:00:00,21,"Bourke Street Mall (North)",837
2017-11-27 21:00:00,21,"Melbourne Central",1616
2017-11-27 21:00:00,21,"Southbank",1854
2017-11-27 22:00:00,22,"Bourke Street Mall (North)",396
2017-11-27 22:00:00,22,"Melbourne Central",1055
2017-11-27 22:00:00,22,"Southbank",1010
2017-11-27 23:00:00,23,"Bourke Street Mall (North)",244
2017-11-27 23:00:00,23,"Melbourne Central",513
2017-11-27 23:00:00,23,"Southbank",799
2017-11-28 00:00:00,0,"Bourke Street Mall (North)",99
2017-11-28 00:00:00,0,"Melbourne Central",283
2017-11-28 00:00:00,0,"Southbank",217
2017-11-28 01:00:00,1,"Bourke Street Mall (North)",64
2017-11-28 01:00:00,1,"Melbourne Central",152
2017-11-28 01:00:00,1,"Southbank",89
2017-11-28 02:00:00,2,"Bourke Street Mall (North)",32
2017-11-28 02:00:00,2,"Melbourne Central",46
2017-11-28 02:00:00,2,"Southbank",45
2017-11-28 03:00:00,3,"Bourke Street Mall (North)",15
2017-11-28 03:00:00,3,"Melbourne Central",49
2017-11-28 03:00:00,3,"Southbank",27
2017-11-28 04:00:00,4,"Bourke Street Mall (North)",21
2017-11-28 04:00:00,4,"Melbourne Central",33
2017-11-28 04:00:00,4,"Southbank",58
2017-11-28 05:00:00,5,"Bourke Street Mall (North)",49
2017-11-28 05:00:00,5,"Melbourne Central",73
2017-11-28 05:00:00,5,"Southbank",224
2017-11-28 06:00:00,6,"Bourke Street Mall (North)",154
2017-11-28 06:00:00,6,"Melbourne Central",212
2017-11-28 06:00:00,6,"Southbank",1004
2017-11-28 07:00:00,7,"Bourke Street Mall (North)",419
2017-11-28 07:00:00,7,"Melbourne Central",391
2017-11-28 07:00:00,7,"Southbank",2077
2017-11-28 08:00:00,8,"Bourke Street Mall (North)",1042
2017-11-28 08:00:00,8,"Melbourne Central",919
2017-11-28 08:00:00,8,"Southbank",4071
2017-11-28 09:00:00,9,"Bourke Street Mall (North)",1144
2017-11-28 09:00:00,9,"Melbourne Central",740
2017-11-28 09:00:00,9,"Southbank",2217
2017-11-28 10:00:00,10,"Bourke Street Mall (North)",1637
2017-11-28 10:00:00,10,"Melbourne Central",1026
2017-11-28 10:00:00,10,"Southbank",1795
2017-11-28 11:00:00,11,"Bourke Street Mall (North)",2260
2017-11-28 11:00:00,11,"Melbourne Central",1379
2017-11-28 11:00:00,11,"Southbank",2036
2017-11-28 12:00:00,12,"Bourke Street Mall (North)",3651
2017-11-28 12:00:00,12,"Melbourne Central",2452
2017-11-28 12:00:00,12,"Southbank",3909
2017-11-28 13:00:00,13,"Bourke Street Mall (North)",3753
2017-11-28 13:00:00,13,"Melbourne Central",2413
