scaler,lambdas,mean_R2,std_R2,mean_RMSE,std_RMSE
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.5416587733291779,0.0938213632922388,317125.1046475785,39297.23655337929
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-1.0), np.float64(0.5))",0.5414849092851233,0.0944632822530196,316945.0704324175,38981.25458109047
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-1.0), np.float64(0.5))",0.5414849092851229,0.0944632822530181,316945.07043241756,38981.25458108965
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-1.0), np.float64(0.5))",0.5414849092851225,0.09446328225301853,316945.07043241773,38981.254581089794
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.5413496729880419,0.09356370310566042,317233.35632340104,39182.5408906588
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.5413496729880419,0.09356370310566046,317233.35632340104,39182.5408906588
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.5413496729880418,0.09356370310566053,317233.35632340104,39182.540890658805
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-0.5), np.float64(0.5))",0.5412786052898461,0.09440823744323626,317011.38179674954,38935.85511071544
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-0.5), np.float64(0.5))",0.5412786052898452,0.09440823744323563,317011.3817967498,38935.855110714925
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-0.5), np.float64(0.5))",0.5412786052898452,0.09440823744323561,317011.3817967497,38935.855110714896
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0), np.float64(0.5))",0.5409833040246147,0.09437699812531178,317107.1219173908,38892.964150761334
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0), np.float64(0.5))",0.5409833040246147,0.09437699812531039,317107.1219173908,38892.964150760556
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0), np.float64(0.5))",0.5409833040246137,0.0943769981253114,317107.12191739114,38892.9641507609
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-1.0), np.float64(0.0))",0.5320875399057239,0.0850771047713879,320203.6492695182,33947.88042558358
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-1.0), np.float64(0.0))",0.5320875399057234,0.08507710477139022,320203.64926951827,33947.880425583855
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-1.0), np.float64(0.0))",0.532087539905723,0.08507710477139041,320203.6492695184,33947.880425583884
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-0.5), np.float64(0.0))",0.5314965690583104,0.08524311569292252,320402.4841370551,33980.297735637294
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-0.5), np.float64(0.0))",0.5314965690583092,0.08524311569292509,320402.48413705535,33980.29773563763
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-0.5), np.float64(0.0))",0.5314965690583086,0.08524311569292534,320402.48413705564,33980.29773563761
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(0.0), np.float64(0.0))",0.5307481715470185,0.08545548883867102,320653.481143195,34018.140655109346
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(0.0), np.float64(0.0))",0.5307481715470178,0.08545548883867328,320653.4811431951,34018.14065510953
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(0.0), np.float64(0.0))",0.5307481715470178,0.08545548883867324,320653.4811431951,34018.14065510953
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-1.0), np.float64(0.5))",0.5284540335772852,0.09000136461610772,321369.9645539567,35996.85930145731
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-1.0), np.float64(0.5))",0.5284540335772837,0.09000136461611057,321369.96455395693,35996.85930145764
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-1.0), np.float64(0.5))",0.5284540335772837,0.09000136461611065,321369.96455395693,35996.85930145768
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(0.5))",0.5283585593407153,0.09004061485935651,321398.52129871893,35990.2317219785
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(0.5))",0.5283585593407149,0.09004061485935895,321398.52129871893,35990.23172197876
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(0.5))",0.5283585593407145,0.09004061485935895,321398.52129871905,35990.23172197874
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.5))",0.5281317078753486,0.09011246274204876,321470.6334165064,35985.963525800544
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.5))",0.5281317078753478,0.0901124627420512,321470.63341650646,35985.96352580077
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.5))",0.5281317078753475,0.0901124627420514,321470.6334165065,35985.9635258008
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.0))",0.5272744176464504,0.09401205469606802,322082.034376836,38844.73632055044
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.0))",0.5272744176464494,0.09401205469606679,322082.0343768363,38844.73632054987
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.0))",0.5272744176464494,0.09401205469606683,322082.0343768363,38844.736320549884
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.0))",0.526727326112309,0.09386252132956707,322265.03192611324,38752.88456849675
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.0))",0.5267273261123077,0.09386252132956585,322265.03192611365,38752.884568496156
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.0))",0.5267273261123075,0.09386252132956592,322265.03192611365,38752.884568496185
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.52606111973298,0.093750848132524,322486.8758827912,38667.30457301835
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.5260611197329786,0.09375084813252281,322486.87588279153,38667.304573017784
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.5260611197329786,0.093750848132523,322486.87588279153,38667.30457301786
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-1.0), np.float64(0.0))",0.5233570145686025,0.08642024470242304,323197.88836668944,34266.33679970913
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-1.0), np.float64(0.0))",0.5233570145686017,0.0864202447024258,323197.8883666896,34266.3367997095
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-1.0), np.float64(0.0))",0.5233570145686016,0.08642024470242582,323197.88836668956,34266.33679970953
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-0.5), np.float64(0.0))",0.5228897264931994,0.08653967616447102,323353.6265396845,34284.854902845764
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-0.5), np.float64(0.0))",0.5228897264931986,0.08653967616447396,323353.6265396846,34284.85490284618
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-0.5), np.float64(0.0))",0.5228897264931983,0.08653967616447376,323353.62653968466,34284.85490284613
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.5))",0.5225677670644923,0.10481649411170227,323484.8392158176,42491.23802133387
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.5))",0.5225677670644904,0.10481649411169999,323484.83921581827,42491.238021332945
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.5))",0.5225677670644903,0.10481649411170005,323484.83921581827,42491.23802133297
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.5))",0.5225095455685579,0.10436547452547676,323508.471269706,42320.82329985608
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.5))",0.5225095455685559,0.10436547452547461,323508.4712697067,42320.82329985521
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.5))",0.5225095455685559,0.1043654745254746,323508.4712697066,42320.82329985521
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.5))",0.5223837422369075,0.10391674315405147,323554.1153086239,42146.718427859836
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.5))",0.5223837422369058,0.10391674315404931,323554.11530862446,42146.71842785895
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.5))",0.5223837422369054,0.10391674315404945,323554.1153086245,42146.71842785897
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.522275622943166,0.08670032424421886,323557.6663486662,34307.72141423153
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.5222756229431659,0.08670032424422125,323557.6663486661,34307.72141423179
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.5222756229431658,0.08670032424422161,323557.6663486661,34307.72141423193
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.5140104012839892,0.09612654261457822,326385.8152216253,38665.30931566146
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.5140104012839887,0.09612654261457809,326385.8152216254,38665.30931566106
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.5140104012839884,0.09612654261457827,326385.81522162544,38665.309315661136
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.5135965432803462,0.09614375756201937,326520.4435777632,38640.74135342412
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.5135965432803459,0.09614375756201893,326520.44357776333,38640.74135342364
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.5135965432803458,0.09614375756201894,326520.44357776333,38640.74135342363
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.513078348455429,0.09619923650071115,326688.6442057861,38623.50446711716
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.5130783484554288,0.09619923650071052,326688.6442057861,38623.504467116625
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.5130783484554285,0.09619923650071087,326688.6442057862,38623.504467116734
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.4986646692054128,0.09245256204634582,331469.4269760547,36013.45505429983
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.4986646692054122,0.09245256204634819,331469.4269760547,36013.45505429999
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.4986646692054119,0.09245256204634836,331469.42697605473,36013.4550543
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.49835125283259457,0.09247406407846163,331572.53266207007,36002.967688439036
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.49835125283259424,0.09247406407846455,331572.53266207,36002.967688439385
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.4983512528325937,0.09247406407846427,331572.5326620702,36002.967688439276
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.49789219348237235,0.09252920548304024,331722.65548373846,35995.02367037933
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.4978921934823723,0.09252920548304248,331722.65548373834,35995.023670379494
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.4978921934823721,0.09252920548304261,331722.6554837384,35995.023670379494
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.49464154077915223,0.10559642101690567,332920.1517824417,41913.24854527461
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.49464154077915046,0.10559642101690365,332920.1517824423,41913.24854527376
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.4946415407791504,0.10559642101690322,332920.1517824423,41913.24854527361
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.49433577627192343,0.10529710761963232,333021.91398984106,41788.2731097519
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.494335776271922,0.10529710761963085,333021.91398984153,41788.273109751244
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.49433577627192166,0.10529710761963113,333021.91398984165,41788.27310975134
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.4939395595686495,0.10503042953447074,333152.0976084093,41669.19231951079
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.493939559568648,0.10503042953446891,333152.09760840976,41669.192319509995
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.49393955956864716,0.10503042953446988,333152.09760841,41669.192319510345
